name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Street Spirit (Fade Out),Celloverse,2CELLOS,2015-01-09,"['bow pop', 'cello', 'classify']",280413,36,0.305,0.437,2,-11.182,0,0.035,0.751,0.958,0.136,0.0995,77.638,4
May 1st,Somersault,Beach Fossils,2017-06-02,"['brooklyn indie', 'chillwave', 'indie garage rock', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'nu gaze', 'popgaze', 'shoegaze']",178554,55,0.569,0.625,2,-7.429,1,0.0273,0.0407,0.0113,0.536,0.502,139.966,4
Marine Tigers,Always Foreign,The World Is A Beautiful Place & I Am No Longer Afraid To Die,2017-09-29,"['alternative emo', 'emo', 'emo punk', 'indie punk', 'indie rock', 'midwest emo', 'new england emo', 'small room']",423800,27,0.419,0.491,2,-9.57,1,0.0351,0.096,0.0946,0.163,0.0395,124.393,4
Nothing Lasts,Grow,Bedroom,2014-05-20,"['indie garage rock', 'small room']",291785,62,0.507,0.666,10,-8.362,1,0.029,0.0116,0.343,0.129,0.185,77.979,4
Dreamgaze,CASTLEBEAT,CASTLEBEAT,2016-01-01,"['bedroom pop', 'indie garage rock', 'indie surf']",165409,45,0.366,0.593,5,-7.048,1,0.03,5.89e-05,0.074,0.152,0.319,149.915,4
Overthinking,I Want to Hide My Face & Die,Acid Ghost,2015-11-26,['indie garage rock'],241859,53,0.611,0.871,11,-3.739,1,0.028,0.725,0.846,0.232,0.245,129.045,4
Happiness,Happiness,Jens Kuross,2019-07-10,[],273946,33,0.306,0.502,9,-11.476,1,0.0505,0.802,0.0351,0.105,0.226,155.671,4
Routine,Hand Cannot Erase,Steven Wilson,2015-03-02,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",538047,41,0.374,0.254,2,-14.25,1,0.0381,0.25,0.12,0.125,0.0628,123.859,5
Veneno Para Las Hadas,Insurgentes (2016 Remaster),Steven Wilson,2008-11-20,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",358237,28,0.227,0.273,9,-22.256,0,0.037,0.605,0.87,0.113,0.0856,136.031,4
Lazarus - Live,Home Invasion: In Concert At The Royal Albert Hall (Live),Steven Wilson,2018-11-02,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",249360,28,0.407,0.499,9,-14.558,1,0.0331,0.106,0.00101,0.775,0.212,171.988,4
Deform to Form a Star (Edit),Transience,Steven Wilson,2016-09-16,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",353339,23,0.232,0.249,11,-13.268,0,0.0321,0.768,0.664,0.454,0.0624,80.006,4
Wasting My Young Years,If You Wait,London Grammar,2013-09-10,"['metropopolis', 'nottingham indie']",204213,50,0.543,0.311,5,-10.018,0,0.0361,0.857,0.000684,0.0983,0.134,126.86,4
Lágrima,Romantic Guitar,Julian Bream,1970,['classical guitar'],123426,35,0.49,0.0211,4,-27.365,1,0.0586,0.991,0.923,0.1,0.468,65.339,3
How I Go,Lights And Sounds,Yellowcard,2006-01-01,"['bow pop', 'emo', 'pop punk', 'pop rock', 'socal pop punk']",272746,37,0.314,0.709,4,-5.911,1,0.0388,0.101,0.0,0.169,0.339,116.709,4
Bicycle Ride,Bicycle Ride,Shook,2018-06-26,"['filter house', 'new french touch', 'nu disco']",243120,26,0.75,0.394,9,-12.712,0,0.0348,0.735,0.912,0.186,0.593,89.965,4
Closer 2 U,Closer 2 U,Slow Magic,2020-07-29,"['chillwave', 'future bass', 'gauze pop', 'indie dream pop', 'indietronica', 'vapor soul', 'vapor twitch']",193616,45,0.584,0.856,4,-7.523,0,0.0392,0.0705,0.869,0.199,0.24,109.979,4
Remembering Myself,Sincerely,Stephen,2016-05-10,"['bass trap', 'indie poptimism', 'la pop']",210074,48,0.6,0.782,9,-3.033,0,0.187,0.168,0.0,0.0443,0.494,149.877,4
The Flower Called Nowhere,Dots And Loops,Stereolab,1997-09-22,"['alternative rock', 'art pop', 'art rock', 'chamber psych', 'dance rock', 'dance-punk', 'electronica', 'experimental', 'freak folk', 'indie pop', 'lo-fi', 'new wave', 'noise pop']",295013,44,0.525,0.634,6,-9.952,0,0.0258,0.669,0.0118,0.199,0.546,105.701,3
3.1_4-root@kali.0cc,"Mr. Robot, Vol. 5 (Original Television Series Soundtrack)",Mac Quayle,2018-08-17,['soundtrack'],152007,30,0.398,0.476,5,-16.798,0,0.043,0.903,0.931,0.081,0.773,156.072,4
1.0_8-whatsyourask.m4p,"Mr. Robot, Vol. 1 (Original Television Series Soundtrack)",Mac Quayle,2016-06-03,['soundtrack'],97971,44,0.527,0.394,10,-14.874,0,0.0493,0.27,0.874,0.111,0.0336,135.998,4
Junk Of The Heart (Happy),Junk Of The Heart,The Kooks,2011-01-01,"['brighton indie', 'indie pop', 'modern rock', 'rock']",187253,65,0.604,0.894,2,-5.0,1,0.037,0.0212,0.0,0.0299,0.901,145.017,4
"Let's hear that string part again, because I don't think they heard it all the way out in Bushnell",Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",40373,39,0.22,0.125,9,-14.507,0,0.0398,0.903,0.136,0.198,0.455,133.289,3
The Predatory Wasp of The Palisades Is Out To Get Us,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",323013,52,0.47,0.42,4,-10.883,1,0.0366,0.919,0.0368,0.111,0.309,153.132,3
X-Ray,Savage Hills Ballroom,Youth Lagoon,2015-09-25,"['chillwave', 'dream pop', 'idaho indie', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop', 'stomp and holler']",162688,34,0.283,0.0275,3,-19.022,1,0.0369,0.966,0.865,0.0971,0.0745,71.013,3
Honeybee,Living Mirage,The Head and the Heart,2019-05-17,"['folk-pop', 'indie folk', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",196055,73,0.642,0.52,9,-7.886,1,0.0387,0.118,0.000509,0.552,0.488,136.014,4
Days of Thunder - Instrumental,Days of Thunder (The Instrumentals),The Midnight,2015-03-25,"['nightrun', 'popwave']",324018,25,0.476,0.783,10,-10.393,0,0.0367,4.28e-05,0.937,0.379,0.265,163.006,4
Persona Non Grata,"Down in the Weeds, Where the World Once Was",Bright Eyes,2020-08-21,"['anti-folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']",212413,51,0.489,0.597,2,-7.296,1,0.0386,0.0553,0.00133,0.112,0.438,140.764,3
Nothing in This Town,Moonlight Baby,The Dig,2018-05-04,[],274496,45,0.61,0.625,0,-7.201,1,0.0252,0.0168,0.0265,0.144,0.732,179.892,4
Chauncey P vs All the Girls in London,Chauncey P vs All the Girls in London,The Dandy Warhols,2015-03-01,"['alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'rock']",161556,31,0.573,0.803,7,-4.868,1,0.0338,0.00233,0.0,0.347,0.574,124.883,4
Cracks and Creases,Kaleidoscope,Serengeti,2017-04-28,"['abstract hip hop', 'chicago rap']",203741,34,0.736,0.516,0,-6.974,1,0.0449,0.0922,0.00345,0.16,0.664,139.097,4
White Mist - Live,Hold Our Fire (Live),The Pineapple Thief,2019-11-15,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",640257,20,0.347,0.762,8,-9.713,1,0.035,0.000719,0.107,0.949,0.311,116.945,4
Set Piece,Angel Youth,Vansire,2018-04-26,"['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie']",199490,53,0.541,0.483,1,-10.675,0,0.0514,0.351,0.4,0.111,0.641,80.73,4
Metamodernity,Metamodernity,Vansire,2019-06-11,"['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie']",162663,61,0.822,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,4
Wash,Wash,FLOOR CRY,2018-01-10,['manitoba indie'],187401,35,0.553,0.54,10,-12.227,1,0.0288,0.444,0.761,0.104,0.309,160.098,4
Let Me Get There,Until the Hunter,Hope Sandoval and the Warm Inventions,2016-11-04,"['art pop', 'dream pop', 'melancholia']",450986,47,0.553,0.517,2,-8.008,1,0.025,0.564,0.569,0.455,0.35,81.357,4
Glowing Brightly,If Blue Could Be Happiness,Florist,2017-09-29,"['indie folk', 'indie rock', 'small room']",209153,37,0.64,0.257,0,-13.069,1,0.0345,0.776,0.0368,0.101,0.187,79.957,4
It's Time,It's Time,Foliage,2018-02-12,['bedroom pop'],175000,39,0.636,0.699,4,-4.103,1,0.0288,0.000872,0.152,0.128,0.891,89.998,4
Brown Study,Angel Youth,Vansire,2018-04-26,"['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie']",197865,37,0.317,0.732,8,-7.922,1,0.0512,0.286,0.769,0.665,0.393,150.28,4
Chateau Lobby #4 (in C for Two Virgins),"I Love You, Honeybear",Father John Misty,2015-02-10,"['art pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'rock', 'stomp and holler']",170840,58,0.436,0.804,0,-4.907,1,0.0409,0.209,0.0,0.171,0.784,188.061,4
you.,To Whom It May Concern,Oscar Lang,2018-08-17,['bedroom pop'],157013,43,0.51,0.227,4,-9.729,1,0.0302,0.94,0.0402,0.116,0.0466,143.323,4
Epilogue,Never Get Better,Reality Club,2017-08-19,"['indonesian indie', 'indonesian pop']",190000,32,0.429,0.367,0,-11.676,1,0.0256,0.669,0.735,0.101,0.211,150.085,4
The Start of Something Beautiful - Live,Arriving Somewhere,Porcupine Tree,2006-01-06,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",439800,23,0.502,0.565,2,-9.326,1,0.0283,0.054,0.502,0.589,0.351,160.013,3
Soul Man,Drake & Josh: Songs From & Inspired By The Hit TV Series,Original Soundtrack,2005-03-08,[],145866,26,0.356,0.939,9,-1.433,1,0.0714,0.1,0.0173,0.685,0.471,117.75,4
What Is Love,Fake Blues,Scott Bradlee's Postmodern Jukebox,2017-04-06,['swing'],269527,40,0.413,0.895,7,-5.905,0,0.196,0.584,0.000184,0.538,0.683,141.045,4
Prayer X - Acoustic,Prayer X (Acoustic),King Gnu,2018-11-16,['j-pop'],89000,46,0.532,0.29,11,-10.999,1,0.0322,0.896,6.39e-05,0.26,0.475,87.197,4
Cuttooth,Knives Out,Radiohead,2001-08-06,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",323560,31,0.337,0.866,6,-8.07,0,0.0507,0.0259,0.467,0.0864,0.413,141.569,4
Open Your Eyes,Dark Cloud Original Soundtrack,SIE Sound Team,2001-01-11,"['japanese vgm', 'sound team', 'video game music']",66506,19,0.395,0.183,8,-18.334,1,0.0542,0.901,0.92,0.087,0.0744,115.901,5
Role Model,Ti Amo,Phoenix,2017-05-09,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave']",275520,36,0.351,0.618,0,-8.169,1,0.0395,0.00386,0.00298,0.338,0.145,82.858,4
Jesus Christ 2005 God Bless America,Notes On A Conditional Form,The 1975,2020-05-22,"['indie pop', 'modern alternative rock', 'nu gaze', 'pop', 'rock']",264006,60,0.525,0.286,2,-15.92,1,0.0347,0.879,0.00799,0.334,0.574,78.945,4
Things,Time,Louis Cole,2018-08-10,['la pop'],288750,42,0.513,0.479,1,-10.799,1,0.0362,0.25,0.706,0.168,0.282,128.041,4
Summer Years,Thank You for Today,Death Cab for Cutie,2018-08-17,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",268160,46,0.556,0.902,11,-6.087,0,0.0333,0.215,0.357,0.109,0.849,152.25,4
Ravens,A Crow Looked at Me,Mount Eerie,2017-03-24,"['alternative rock', 'anti-folk', 'art pop', 'freak folk', 'indie folk', 'indie rock', 'lo-fi', 'melancholia', 'washington indie']",399733,38,0.598,0.163,4,-18.091,0,0.0434,0.894,0.0083,0.12,0.258,128.051,4
Manic Upswings,Vampires in the Daylight,Miniature Tigers,2019-10-11,"['indie pop', 'modern rock']",251560,37,0.531,0.889,2,-6.295,1,0.0435,0.0272,0.00401,0.441,0.745,82.031,4
Runnin' Outta Luck,Forced Witness,Alex Cameron,2017-09-08,['australian alternative rock'],231310,42,0.75,0.826,7,-5.414,1,0.0271,0.208,0.0,0.18,0.905,116.995,4
Starting Over,LSD and the Search for God,LSD and the Search for God,2007-01-16,"['american shoegaze', 'dream pop', 'nu gaze', 'shoegaze']",304240,49,0.225,0.511,4,-9.316,1,0.0339,0.506,0.918,0.108,0.117,114.255,4
Welcome To Jamrock,Welcome to Jamrock,Damian Marley,2005-01-01,"['reggae', 'reggae fusion']",213200,69,0.836,0.661,7,-6.502,0,0.338,0.0208,0.0,0.449,0.753,76.71,4
Welcome To Jamrock,Welcome to Jamrock,Damian Marley,2005-01-01,"['reggae', 'reggae fusion']",213200,69,0.836,0.661,7,-6.502,0,0.338,0.0208,0.0,0.449,0.753,76.71,4
The Only Moment We Were Alone,The Earth Is Not a Cold Dead Place,Explosions In The Sky,2003-11-04,"['american post-rock', 'cinematic post-rock', 'instrumental post-rock', 'melancholia', 'post-rock']",614200,42,0.296,0.471,0,-13.293,1,0.0375,0.0133,0.833,0.376,0.0361,117.268,3
First Breath After Coma,The Earth Is Not a Cold Dead Place,Explosions In The Sky,2003-11-04,"['american post-rock', 'cinematic post-rock', 'instrumental post-rock', 'melancholia', 'post-rock']",574000,47,0.328,0.479,4,-13.336,1,0.0313,0.0185,0.682,0.268,0.0569,119.596,4
Hypersleep,No Man's Sky: Music For An Infinite Universe,65daysofstatic,2016-08-05,['post-rock'],173400,40,0.262,0.345,6,-16.212,0,0.0376,0.987,0.939,0.236,0.18,74.002,3
Psycho,Drones,Muse,2015-06-04,"['modern rock', 'permanent wave', 'rock']",316717,70,0.555,0.883,2,-3.426,1,0.0341,0.00114,0.041,0.868,0.507,125.02,4
Starlight,Black Holes and Revelations,Muse,2006-06-19,"['modern rock', 'permanent wave', 'rock']",240213,73,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,4
Supermassive Black Hole,Black Holes and Revelations,Muse,2006-06-19,"['modern rock', 'permanent wave', 'rock']",212439,74,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,4
Uprising - Live at Rome Olympic Stadium,Live at Rome Olympic Stadium,Muse,2013-11-25,"['modern rock', 'permanent wave', 'rock']",335000,44,0.517,0.931,0,-5.393,1,0.0527,2.05e-05,0.0692,0.929,0.219,128.032,4
In Repair,Continuum,John Mayer,2006-09-11,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",367813,54,0.425,0.588,2,-6.721,1,0.0293,0.0538,0.00144,0.0697,0.395,145.079,4
Stray The Skies - October Session,October Session,VOLA,2016-09-16,"['djent', 'progressive alternative']",246820,16,0.325,0.193,4,-14.115,1,0.0332,0.962,0.0127,0.109,0.0632,134.834,4
Stray The Skies - October Session,October Session,VOLA,2016-09-16,"['djent', 'progressive alternative']",246820,16,0.325,0.193,4,-14.115,1,0.0332,0.962,0.0127,0.109,0.0632,134.834,4
On the Dancefloor,Breaking Barriers,The Bilz & Kashif,2010-05-20,['desi pop'],206708,19,0.853,0.644,1,-3.165,0,0.0437,0.0305,0.0,0.0745,0.844,126.993,4
Ride It,My Own Way,Jay Sean,2008,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",190053,59,0.694,0.651,11,-5.645,0,0.127,0.257,0.0,0.11,0.704,93.887,4
Frozen Tides,Frozen Tides,Electus,2016-02-19,['chillstep'],268629,42,0.454,0.19,0,-18.005,1,0.0365,0.929,0.933,0.36,0.0735,130.06,4
Evening Star,All India Radio + Bonus DVD,All India Radio,2003-01-01,"['downtempo', 'psychill', 'tassie indie']",320533,30,0.302,0.377,1,-10.043,0,0.0275,0.0246,0.7,0.308,0.0577,138.825,4
A Secret Hiding in the Open,"The Sleepover Series, Vol. 2",Hammock,2014-09-23,"['ambient worship', 'compositional ambient', 'focus', 'post-rock', 'space ambient']",471550,26,0.2,0.191,6,-20.402,1,0.0557,0.872,0.877,0.106,0.0398,125.613,5
As Time Goes By,As Time Goes By,AK,2016-12-01,"['chillstep', 'vapor twitch']",236619,30,0.557,0.395,8,-12.449,1,0.0344,0.695,0.854,0.0719,0.0676,141.954,4
The Warehouse,Glare,The M Machine,2017-02-23,"['complextro', 'edm', 'electro house']",146000,42,0.603,0.309,0,-10.226,1,0.0412,0.365,0.961,0.0975,0.0964,140.078,4
Insight XXIII,Insight II,Julien Marchal,2016-05-06,"['compositional ambient', 'focus', 'neo-classical']",190000,25,0.462,0.177,0,-25.266,0,0.0391,0.974,0.93,0.11,0.279,80.136,4
Marathon Boy,Everything and Nothing,Hammock,2016-04-01,"['ambient worship', 'compositional ambient', 'focus', 'post-rock', 'space ambient']",304306,33,0.166,0.242,1,-17.748,1,0.0347,0.944,0.884,0.104,0.0711,139.845,5
Send And Receive,Past Is Prologue,Tycho,2006-10-25,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",293133,41,0.558,0.491,9,-14.688,0,0.0382,0.942,0.871,0.385,0.287,160.052,4
Cloud Speed,Apeiron,Sad Souls,2012-02-15,['indie dream pop'],185480,34,0.334,0.0842,2,-24.786,1,0.0351,0.991,0.932,0.0795,0.109,139.466,4
Three Sisters,Maybe They Will Sing for Us Tomorrow,Hammock,2008-08-06,"['ambient worship', 'compositional ambient', 'focus', 'post-rock', 'space ambient']",265053,26,0.162,0.121,2,-22.472,1,0.0512,0.935,0.74,0.111,0.034,70.818,4
Raider Prelude,Grace for Drowning,Steven Wilson,2011-09-27,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",143293,22,0.176,0.0396,3,-27.613,1,0.0391,0.987,0.993,0.1,0.029,134.966,3
Wayfaring Summer (Reprise),Immortal Light,Buck Curran,2016-07-12,[],175835,0,0.58,0.213,9,-9.929,1,0.0515,0.87,0.891,0.0801,0.138,95.349,4
A Field of Night,The Unfolding,Chequerboard,2013-09-27,[],453700,24,0.113,0.236,7,-20.578,1,0.0414,0.905,0.912,0.348,0.0686,76.131,4
Slow Things Down,Conflict EP,Different Sleep,2014-04-21,['gauze pop'],190042,33,0.538,0.335,4,-19.997,1,0.0595,0.917,0.901,0.0857,0.0563,118.097,4
Indian Ink,Dictaphone Showreels,Chequerboard,2007,[],179360,20,0.515,0.237,3,-12.585,0,0.0402,0.974,0.927,0.308,0.492,184.153,3
Vignette: Panacea,Hyper Light Drifter,Disasterpeace,2016-04-13,"['chiptune', 'indie game soundtrack', 'video game music']",103799,49,0.419,0.0596,8,-20.394,0,0.0415,0.977,0.883,0.113,0.168,83.16,3
Arrival,Japanese Wallpaper (Deluxe),Japanese Wallpaper,2016-01-29,"['australian indie', 'australian pop', 'indie dream pop', 'vapor soul']",315888,23,0.474,0.214,11,-14.873,1,0.0318,0.975,0.621,0.0998,0.0394,115.014,4
Exit Tears,Rest,Clem Leek,2013-02-20,"['compositional ambient', 'focus', 'nu age']",38789,24,0.299,0.0397,9,-25.212,1,0.039,0.876,0.859,0.114,0.185,132.226,5
Thin Ice,Before the Flood (Music from the Motion Picture),Trent Reznor and Atticus Ross,2016-10-28,['soundtrack'],65776,25,0.285,0.129,0,-20.141,0,0.0383,0.975,0.747,0.11,0.101,101.767,4
Send And Receive - Chachi Jones Remix,Past Is Prologue,Tycho,2006-10-25,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",357080,29,0.63,0.619,9,-8.871,0,0.03,0.856,0.913,0.0944,0.26,95.006,4
Send And Receive - Chachi Jones Remix,Past Is Prologue,Tycho,2006-10-25,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",357080,29,0.63,0.619,9,-8.871,0,0.03,0.856,0.913,0.0944,0.26,95.006,4
Yoshimi Battles the Pink Robots Pt. 1,Lullaby Renditions of the Flaming Lips,Rockabye Baby!,2011-04-26,"[""children's music"", 'lullaby']",235733,23,0.711,0.0722,0,-24.819,1,0.095,0.921,0.895,0.0811,0.918,155.972,4
Norah's Lullaby,Collection,Aeuria,2015-11-30,[],191634,31,0.274,0.185,11,-19.736,0,0.0362,0.974,0.928,0.105,0.072,113.893,3
Walter,Lifenotes,Clem Leek,2011-10-25,"['compositional ambient', 'focus', 'nu age']",222000,17,0.266,0.0544,3,-20.273,0,0.0566,0.993,0.662,0.342,0.206,77.852,5
Where Is My Mind,Novö Piano,Maxence Cyrin,2010-04-12,[],165160,60,0.333,0.114,9,-21.255,1,0.0453,0.906,0.96,0.119,0.0566,141.839,4
Treefingers,Kid A,Radiohead,2000-10-01,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",222600,58,0.157,0.145,6,-21.359,1,0.0354,0.827,0.886,0.109,0.0635,138.305,3
Missing You,Stories Within,Klrx,2014-08-12,[],278177,15,0.783,0.0969,0,-16.14,1,0.0364,0.747,0.881,0.117,0.0654,120.015,4
Missing You,Stories Within,Klrx,2014-08-12,[],278177,15,0.783,0.0969,0,-16.14,1,0.0364,0.747,0.881,0.117,0.0654,120.015,4
Nude,"Radiohead, A Jazz Symphony",Noordpool Orchestra,2012-10-14,['modern big band'],468653,34,0.323,0.228,0,-11.221,0,0.03,0.763,0.828,0.108,0.131,109.482,3
Ocean Camp,The Endurance,Adam Young,2016-12-01,['indiecoustica'],243346,30,0.155,0.242,9,-22.761,1,0.0553,0.751,0.925,0.0885,0.263,141.14,4
Luna,Siren EP,ATTLAS,2015-03-30,"['canadian electronic', 'progressive house']",222432,29,0.312,0.129,9,-19.685,1,0.0315,0.967,0.822,0.102,0.28,189.861,3
Murder Your Memory,Hyperview,Title Fight,2015-02-03,"['alternative emo', 'emo', 'indie punk', 'melodic hardcore']",156720,46,0.544,0.415,4,-11.612,1,0.0343,0.842,0.858,0.0915,0.0662,160.036,4
Elephant Island,The Endurance,Adam Young,2016-12-01,['indiecoustica'],266560,22,0.237,0.121,5,-21.945,1,0.0418,0.952,0.886,0.101,0.181,117.652,4
Oceans,A Trip To Soda Island,Soda Island,2016-07-29,['future bass'],98226,28,0.181,0.122,7,-24.737,1,0.0368,0.98,0.893,0.0859,0.267,88.719,1
Limitations,Orbits,East Forest,2014-11-11,['shamanic'],255626,49,0.251,0.189,2,-16.257,1,0.0384,0.95,0.894,0.557,0.0629,83.149,4
Staying,Staying,Koda,2014-03-18,['chillstep'],264045,43,0.267,0.244,4,-14.014,0,0.0447,0.97,0.314,0.0873,0.137,179.209,3
Dunes,The Unfolding,Chequerboard,2013-09-27,[],466177,33,0.436,0.186,8,-17.752,0,0.0314,0.935,0.963,0.255,0.112,136.525,3
And When the Sky Was Opened,Before the Flood (Music from the Motion Picture),Trent Reznor and Atticus Ross,2016-10-28,['soundtrack'],395397,33,0.121,0.0483,9,-25.524,0,0.0408,0.968,0.905,0.125,0.0558,66.026,4
Remainder,"Softly, Gently",Jon E. Amber,2011-12-02,"['calming instrumental', 'focus']",179017,30,0.664,0.003,0,-20.254,0,0.144,0.996,0.959,0.101,0.397,65.718,4
"She's Going, Boys",The Endurance,Adam Young,2016-12-01,['indiecoustica'],226840,22,0.263,0.171,0,-33.687,1,0.0533,0.972,0.912,0.101,0.0392,78.953,4
Silence of Siberia,This Is for Our Sins,Lowercase Noises,2014-05-14,"['american post-rock', 'compositional ambient', 'focus', 'instrumental post-rock', 'post-rock']",446936,44,0.121,0.217,4,-18.448,1,0.0366,0.873,0.937,0.124,0.0362,80.207,4
Sunrise Projector,Past Is Prologue,Tycho,2006-10-25,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",184186,33,0.609,0.337,7,-12.964,1,0.0321,0.867,0.549,0.0899,0.114,99.996,4
Threnody,The Malady Of Elegance,Goldmund,2008-09-05,"['ambient', 'compositional ambient', 'drone', 'focus', 'neo-classical', 'nu age']",281120,57,0.217,0.00572,2,-30.767,1,0.0394,0.989,0.925,0.109,0.174,85.279,4
