name,playcount,listeners,mbid,url,streamable,tags
Alice in Chains,86867066,2020056,4bd95eea-b9f6-4d70-a36c-cfea77431553,https://www.last.fm/music/Alice+in+Chains,0,"Grunge, rock, alternative rock"
Bob Marley,63926405,2014077,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,https://www.last.fm/music/Bob+Marley,0,"reggae, roots reggae, Bob Marley"
Feist,69737460,2013934,f463a056-ae06-445b-bab2-449b11482bf2,https://www.last.fm/music/Feist,0,"female vocalists, indie, singer-songwriter"
Jason Derülo,29875242,2002088,6de0f914-3e60-4418-be3b-42e0feb6eb4d,https://www.last.fm/music/Jason+Der%C3%BClo,0,"rnb, pop, male vocalists"
Ludacris,20623776,1989693,0638ba22-040f-438d-83a5-9b670c4adaf5,https://www.last.fm/music/Ludacris,0,"rap, Hip-Hop, Dirty South"
Dido,39107224,1976548,d1353a0c-26fb-4318-a116-defde9c7c9ad,https://www.last.fm/music/Dido,0,"pop, female vocalists, singer-songwriter"
Soundgarden,49157319,1971075,153c9281-268f-4cf3-8938-f5a4593e5df4,https://www.last.fm/music/Soundgarden,0,"Grunge, rock, alternative rock"
Train,29009154,1944631,e273f427-3287-472d-84fe-1a9f2f91e5e2,https://www.last.fm/music/Train,0,"rock, alternative rock, alternative"
Phil Collins,33634513,1941023,401c3991-b76b-499d-8082-9f2df958ef78,https://www.last.fm/music/Phil+Collins,0,"pop, 80s, rock"
Cream,26614644,1938472,be212372-2e70-429a-bd5c-86239716edc4,https://www.last.fm/music/Cream,0,"classic rock, blues rock, rock"
New Order,59753042,1933312,f1106b17-dcbb-45f6-b938-199ccfab50cc,https://www.last.fm/music/New+Order,0,"new wave, electronic, post-punk"
Fergie,23555969,1931634,4f9675d2-f6d5-486c-9b26-33dcca998500,https://www.last.fm/music/Fergie,0,"pop, rnb, female vocalists"
M.I.A.,61559453,1931150,b22d45dd-deae-4663-a782-542db02e25cf,https://www.last.fm/music/M.I.A.,0,"Hip-Hop, electronic, female vocalists"
Alanis Morissette,49453786,1927325,4bdcee62-4902-4773-8cd1-e252e2e31225,https://www.last.fm/music/Alanis+Morissette,0,"female vocalists, rock, alternative"
Michael Bublé,54165510,1922394,611700cf-27f0-4dc9-ae80-c513a767853e,https://www.last.fm/music/Michael+Bubl%C3%A9,0,"jazz, swing, easy listening"
Billy Joel,37763370,1920874,64b94289-9474-4d43-8c93-918ccc1920d1,https://www.last.fm/music/Billy+Joel,0,"classic rock, singer-songwriter, rock"
Destiny's Child,24436953,1919811,a796b92e-c137-4895-9c89-10f900617a4f,https://www.last.fm/music/Destiny%27s+Child,0,"rnb, pop, female vocalists"
Foster the People,62667763,1915972,e0e1a584-dd0a-4bd1-88d1-c4c62895039d,https://www.last.fm/music/Foster+the+People,0,"indie, indie pop, alternative"
Ramones,75695159,1911684,d6ed7887-a401-47a8-893c-34b967444d26,https://www.last.fm/music/Ramones,0,"punk, punk rock, rock"
Rammstein,181744971,1900458,b2d122f9-eadb-4930-a196-8f221eeb0c66,https://www.last.fm/music/Rammstein,0,"industrial metal, metal, industrial"
Nina Simone,43345450,1896518,2944824d-4c26-476f-a981-be849081942f,https://www.last.fm/music/Nina+Simone,0,"jazz, soul, female vocalists"
Mumford & Sons,102643073,1891947,c44e9c22-ef82-4a77-9bcd-af6c958446d6,https://www.last.fm/music/Mumford+&+Sons,0,"folk, indie, british"
Regina Spektor,88765893,1891549,fbb375f9-48bb-4635-824e-4120273b3ba7,https://www.last.fm/music/Regina+Spektor,0,"female vocalists, indie, singer-songwriter"
John Legend,33549706,1887530,75a72702-a5ef-4513-bca5-c5b944903546,https://www.last.fm/music/John+Legend,0,"soul, rnb, Neo-Soul"
Van Halen,40502412,1887060,b665b768-0d83-4363-950c-31ed39317c15,https://www.last.fm/music/Van+Halen,0,"hard rock, classic rock, rock"
Ozzy Osbourne,50743006,1885923,8aa5b65a-5b3c-4029-92bf-47a544356934,https://www.last.fm/music/Ozzy+Osbourne,0,"heavy metal, hard rock, metal"
The Postal Service,49889973,1872269,299278d3-25dd-4f30-bae4-5b571c28034d,https://www.last.fm/music/The+Postal+Service,0,"indie, electronic, indie pop"
Ed Sheeran,103727531,1870712,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,https://www.last.fm/music/Ed+Sheeran,0,"acoustic, british, singer-songwriter"
Bryan Adams,29505006,1867396,4dbf5678-7a31-406a-abbe-232f8ac2cd63,https://www.last.fm/music/Bryan+Adams,0,"rock, classic rock, 80s"
Aretha Franklin,28551398,1852193,2f9ecbed-27be-40e6-abca-6de49d50299e,https://www.last.fm/music/Aretha+Franklin,0,"soul, female vocalists, jazz"
Neil Young,68995305,1852085,75167b8b-44e4-407b-9d35-effe87b223cf,https://www.last.fm/music/Neil+Young,0,"classic rock, singer-songwriter, rock"
Justin Bieber,64299006,1846241,e0140a67-e4d1-4f13-8a01-364355bee46e,https://www.last.fm/music/Justin+Bieber,0,"pop, black metal, justin bieber"
Hoobastank,29953064,1842961,2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,https://www.last.fm/music/Hoobastank,0,"rock, alternative rock, alternative"
Prince,46519844,1841039,cdc0fff7-54cf-4052-a283-319b648670fd,https://www.last.fm/music/Prince,0,"funk, pop, soul"
Imagine Dragons,93969843,1835584,012151a8-0f9a-44c9-997f-ebd68b5389f9,https://www.last.fm/music/Imagine+Dragons,0,"indie, indie rock, alternative"
ABBA,50346602,1824785,d87e52c5-bb8d-4da8-b941-9f4928627dc8,https://www.last.fm/music/ABBA,0,"pop, Disco, 70s"
Two Door Cinema Club,71739318,1823658,6f1de078-6684-4792-820d-2ffad64c15ed,https://www.last.fm/music/Two+Door+Cinema+Club,0,"indie, electronic, british"
Jet,24879552,1820689,ce9e8a37-2424-404b-ada5-291547fbd807,https://www.last.fm/music/Jet,0,"rock, alternative, alternative rock"
Blondie,32663017,1817931,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,https://www.last.fm/music/Blondie,0,"new wave, 80s, rock"
Damien Rice,54843672,1803984,2119beb8-6ac5-4f21-82a4-b831c90c0024,https://www.last.fm/music/Damien+Rice,0,"singer-songwriter, acoustic, indie"
Journey,29848408,1802362,abd506e1-6f2b-4d6f-b937-92c267f6f88b,https://www.last.fm/music/Journey,0,"classic rock, rock, 80s"
The National,156386671,1801718,664c3e0e-42d8-48c1-b209-1efca19c0325,https://www.last.fm/music/The+National,0,"seen live, indie rock, indie"
Deftones,106140156,1800022,7527f6c2-d762-4b88-b5e2-9244f1e34c46,https://www.last.fm/music/Deftones,0,"Nu Metal, metal, alternative"
The Flaming Lips,55980194,1798951,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,https://www.last.fm/music/The+Flaming+Lips,0,"indie, seen live, alternative"
Rick Ross,20447157,1778273,3813b7cf-5550-42bb-a23f-3d6977f7943e,https://www.last.fm/music/Rick+Ross,0,"Hip-Hop, rap, Dirty South"
Band of Horses,56446321,1776475,07b6020a-c539-4d68-aeef-f159f3befc76,https://www.last.fm/music/Band+of+Horses,0,"indie, indie rock, seen live"
Avenged Sevenfold,103794323,1771615,24e1b53c-3085-4581-8472-0b0088d2508c,https://www.last.fm/music/Avenged+Sevenfold,0,"metalcore, metal, hard rock"
Tiësto,42713977,1754235,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,https://www.last.fm/music/Ti%C3%ABsto,0,"trance, electronic, dance"
Tenacious D,56158793,1747361,148ddea2-6839-4354-8e2c-5dfadf136b7f,https://www.last.fm/music/Tenacious+D,0,"rock, comedy, hard rock"
Elliott Smith,107227782,1747133,03ad1736-b7c9-412a-b442-82536d63a5c4,https://www.last.fm/music/Elliott+Smith,0,"singer-songwriter, indie, folk"
Talking Heads,55989730,1746617,a94a7155-c79d-4409-9fcf-220cb0e4dc3a,https://www.last.fm/music/Talking+Heads,0,"new wave, post-punk, 80s"
Van Morrison,35371727,1743922,a41ac10f-0a56-4672-9161-b83f9b223559,https://www.last.fm/music/Van+Morrison,0,"classic rock, singer-songwriter, folk"
Leona Lewis,28192766,1742084,8d552dfc-648f-401f-90de-e925013ca537,https://www.last.fm/music/Leona+Lewis,0,"pop, female vocalists, soul"
Whitney Houston,26115921,1741407,0307edfc-437c-4b48-8700-80680e66a228,https://www.last.fm/music/Whitney+Houston,0,"pop, female vocalists, soul"
Scorpions,54114533,1738276,c3cceeed-3332-4cf0-8c4c-bbde425147b6,https://www.last.fm/music/Scorpions,0,"hard rock, classic rock, rock"
J. Cole,47629400,1737484,875203e1-8e58-4b86-8dcb-7190faf411c5,https://www.last.fm/music/J.+Cole,0,"Hip-Hop, rap, underground hip-hop"
Ray Charles,27390584,1735371,2ce02909-598b-44ef-a456-151ba0a3bd70,https://www.last.fm/music/Ray+Charles,0,"jazz, soul, blues"
a-ha,30110683,1728667,7364dea6-ca9a-48e3-be01-b44ad0d19897,https://www.last.fm/music/a-ha,0,"80s, pop, new wave"
Goldfrapp,47916140,1726329,7b885d42-3c41-4f43-9944-a5855ec5155e,https://www.last.fm/music/Goldfrapp,0,"electronic, trip-hop, female vocalists"
Travis,40522167,1716758,960607c6-b0e3-483d-be67-8232eb50eb95,https://www.last.fm/music/Travis,0,"britpop, indie, rock"
Tool,132274697,1713680,bbfa1e12-8b61-4ed8-bc6e-52d2298f41a2,https://www.last.fm/music/Tool,0,"Progressive metal, Progressive rock, metal"
Avicii,51908914,1711788,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,https://www.last.fm/music/Avicii,0,"House, electronic, dance"
Kiss,48383423,1710587,e1f1e33e-2e4c-4d43-b91b-7064068d3283,https://www.last.fm/music/Kiss,0,"hard rock, classic rock, glam rock"
LCD Soundsystem,53771254,1706232,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,https://www.last.fm/music/LCD+Soundsystem,0,"electronic, indie, seen live"
Editors,56363819,1704472,0efe858c-89e5-4e47-906a-356fa953fd6e,https://www.last.fm/music/Editors,0,"seen live, indie, indie rock"
Kendrick Lamar,131349077,1704381,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar,0,"Hip-Hop, rap, seen live"
Sonic Youth,71901995,1702253,be04c6a7-f7e8-4236-8124-3883d05eb259,https://www.last.fm/music/Sonic+Youth,0,"alternative, experimental, post-punk"
Fleet Foxes,71401866,1700443,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,https://www.last.fm/music/Fleet+Foxes,0,"folk, indie, folk rock"
Duran Duran,30409235,1696555,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,https://www.last.fm/music/Duran+Duran,0,"new wave, 80s, pop"
Tyga,17239930,1695204,ce09ea31-3d4a-4487-a797-e315175457a0,https://www.last.fm/music/Tyga,0,"Hip-Hop, rap, hip hop"
Lykke Li,59367013,1694052,cc7d4686-ea02-45fd-956e-94c1a322558c,https://www.last.fm/music/Lykke+Li,0,"indie pop, female vocalists, swedish"
Cat Power,66354441,1692935,05755bf1-380c-487f-983f-d1a02401fa28,https://www.last.fm/music/Cat+Power,0,"indie, female vocalists, singer-songwriter"
Cake,44743216,1685900,fa7b9055-3703-473a-8a09-adf2fe031a24,https://www.last.fm/music/Cake,0,"alternative, rock, indie"
James Brown,24253101,1668053,84783313-2a3f-4f17-ab9a-425a5d527879,https://www.last.fm/music/James+Brown,0,"funk, soul, rhythm and blues"
Stereophonics,38018197,1660726,0bfba3d3-6a04-4779-bb0a-df07df5b0558,https://www.last.fm/music/Stereophonics,0,"rock, britpop, indie"
A Perfect Circle,78636945,1640272,078a9376-3c04-4280-b7d7-b20e158f345d,https://www.last.fm/music/A+Perfect+Circle,0,"alternative rock, Progressive rock, rock"
Garbage,48741405,1639590,f9ef7a22-4262-4596-a2a8-1d19345b8e50,https://www.last.fm/music/Garbage,0,"rock, alternative, female vocalists"
Electric Light Orchestra,33790361,1624667,0c502791-4ee9-4c5f-9696-0602b721ff3b,https://www.last.fm/music/Electric+Light+Orchestra,0,"classic rock, Progressive rock, rock"
Lifehouse,38461214,1623834,04591295-6d94-45cb-b6c7-1ae17c6f380e,https://www.last.fm/music/Lifehouse,0,"rock, alternative rock, alternative"
Aphex Twin,80427334,1618118,f22942a1-6f70-4f48-866e-238cb2308fbd,https://www.last.fm/music/Aphex+Twin,0,"electronic, idm, ambient"
The Weeknd,125834230,1616048,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,https://www.last.fm/music/The+Weeknd,0,"rnb, electronic, dubstep"
Lou Reed,30757975,1613906,9d1ebcfe-4c15-4d18-95d3-d919898638a1,https://www.last.fm/music/Lou+Reed,0,"rock, classic rock, singer-songwriter"
Tears for Fears,25776937,1612772,7c7f9c94-dee8-4903-892b-6cf44652e2de,https://www.last.fm/music/Tears+for+Fears,0,"new wave, 80s, pop"
The Jimi Hendrix Experience,33381682,1606367,33b3c323-77c2-417c-a5b4-af7e6a111cc9,https://www.last.fm/music/The+Jimi+Hendrix+Experience,0,"classic rock, Psychedelic Rock, rock"
Crystal Castles,107220024,1605630,b1570544-93ab-4b2b-8398-131735394202,https://www.last.fm/music/Crystal+Castles,0,"electronic, 8-bit, new rave"
Bloodhound Gang,34216857,1604319,b2dbfc09-b332-408b-a235-1850e41971c5,https://www.last.fm/music/Bloodhound+Gang,0,"rock, alternative, alternative rock"
Iggy Pop,28462995,1600986,f37b3f31-b1f8-4b88-8cb5-b34f709b17d7,https://www.last.fm/music/Iggy+Pop,0,"punk, rock, punk rock"
Young Jeezy,16753297,1598812,dcad99e7-3c3e-4c78-bf8a-68203e17da48,https://www.last.fm/music/Young+Jeezy,0,"rap, Hip-Hop, Dirty South"
George Michael,23787023,1596968,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,https://www.last.fm/music/George+Michael,0,"pop, 80s, soul"
Cyndi Lauper,18577377,1592583,7bd9e20e-74b9-446a-a2ed-a223f82a36e7,https://www.last.fm/music/Cyndi+Lauper,0,"pop, 80s, female vocalists"
The Fratellis,33865862,1591917,f4ad883e-9a92-45ed-a540-a49c2d1c36dd,https://www.last.fm/music/The+Fratellis,0,"indie, indie rock, british"
Nat King Cole,20304970,1586881,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,https://www.last.fm/music/Nat+King+Cole,0,"jazz, swing, blues"
Eurythmics,17084485,1585401,b4d32cff-f19e-455f-86c4-f347d824ca61,https://www.last.fm/music/Eurythmics,0,"80s, new wave, pop"
Fabolous,12159551,1562577,d2299099-e617-46dd-b013-ba0b4c72bc63,https://www.last.fm/music/Fabolous,0,"Hip-Hop, rap, hip hop"
Wolfmother,32175318,1561503,f0c8f75f-8736-4b1d-b312-9349fcff321d,https://www.last.fm/music/Wolfmother,0,"rock, hard rock, Stoner Rock"
Toto,24322289,1558627,aab5c954-cabe-432e-899e-1c4f99757327,https://www.last.fm/music/Toto,0,"rock, classic rock, 80s"
The Decemberists,63829100,1556429,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,https://www.last.fm/music/The+Decemberists,0,"indie, indie rock, folk"
Staind,31456100,1554929,777a21a8-0d0f-4cf3-86b4-65bc0eba5649,https://www.last.fm/music/Staind,0,"rock, alternative rock, alternative"
Foals,75854167,1552048,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,https://www.last.fm/music/Foals,0,"indie, math rock, indie rock"
Big Sean,21584669,1551732,942a9807-9c1a-4a0e-a285-1fde2c5be9d1,https://www.last.fm/music/Big+Sean,0,"Hip-Hop, rap, hip hop"
Jessie J,32210261,1551136,d24fb461-dee8-41fc-bb15-2f13bb2644a6,https://www.last.fm/music/Jessie+J,0,"pop, british, female vocalists"
Bee Gees,24655461,1549726,bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,https://www.last.fm/music/Bee+Gees,0,"Disco, pop, 70s"
Eels,50214209,1546493,14387b0f-765c-4852-852f-135335790466,https://www.last.fm/music/Eels,0,"indie, alternative, rock"
Yellowcard,48490025,1544295,3630fff3-52fc-4e97-ab01-d68fd88e4135,https://www.last.fm/music/Yellowcard,0,"punk rock, rock, pop punk"
Backstreet Boys,33783983,1534794,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,https://www.last.fm/music/Backstreet+Boys,0,"pop, boybands, 90s"
The Hives,39185804,1530271,487bfd74-71bf-46dd-b89c-80b7a0f06f2f,https://www.last.fm/music/The+Hives,0,"seen live, rock, Garage Rock"
Cypress Hill,34814082,1528260,51508c1f-8d07-4a00-9cf1-26c570fe7b78,https://www.last.fm/music/Cypress+Hill,0,"Hip-Hop, rap, rapcore"
Godsmack,39055476,1521545,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,https://www.last.fm/music/Godsmack,0,"hard rock, metal, Nu Metal"
Hans Zimmer,78294413,1517418,e6de1f3b-6484-491c-88dd-6d619f142abc,https://www.last.fm/music/Hans+Zimmer,0,"Soundtrack, instrumental, Classical"
DMX,17605808,1514990,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8,https://www.last.fm/music/DMX,0,"rap, Hip-Hop, Gangsta Rap"
Chuck Berry,18162976,1505512,592a3b6d-c42b-4567-99c9-ecf63bd66499,https://www.last.fm/music/Chuck+Berry,0,"Rock and Roll, classic rock, blues"
Sean Paul,19100323,1504885,c3da3346-2643-48a7-93cd-011f6834b3d7,https://www.last.fm/music/Sean+Paul,0,"dancehall, reggae, Hip-Hop"
R. Kelly,15699644,1501633,c2d25856-a09a-4d15-b404-77dd19c19e63,https://www.last.fm/music/R.+Kelly,0,"rnb, soul, Hip-Hop"
The Ting Tings,26557380,1493954,e618770f-e994-41c3-856f-1eedf56b6d74,https://www.last.fm/music/The+Ting+Tings,0,"indie, electronic, british"
Broken Social Scene,55319484,1493517,2eada8f8-056a-4093-bbc2-004909ce743b,https://www.last.fm/music/Broken+Social+Scene,0,"indie, indie rock, Canadian"
Fiona Apple,44106981,1492205,a9ee533f-8871-4f62-a6bb-91eb264abc90,https://www.last.fm/music/Fiona+Apple,0,"female vocalists, singer-songwriter, alternative"
Wale,16519125,1490494,e34e41f2-f480-45d3-8190-a3ce5ab34fab,https://www.last.fm/music/Wale,0,"Hip-Hop, rap, hip hop"
Zero 7,40121589,1488172,c23b637b-97c6-41eb-8ef6-6c724efc80a8,https://www.last.fm/music/Zero+7,0,"chillout, electronic, downtempo"
Thievery Corporation,47175570,1487026,a505bb48-ad65-4af4-ae47-29149715bff9,https://www.last.fm/music/Thievery+Corporation,0,"chillout, trip-hop, electronic"
Razorlight,23547116,1479628,f2cb0435-d643-4fab-9587-fdb0279330a7,https://www.last.fm/music/Razorlight,0,"indie, indie rock, seen live"
Natasha Bedingfield,17489982,1478780,8b477559-946e-4ef2-9fe1-446cff8fdd79,https://www.last.fm/music/Natasha+Bedingfield,0,"pop, female vocalists, british"
James Morrison,23252409,1471739,b49a9595-3576-44bb-8ac0-e26d3f5b42ff,https://www.last.fm/music/James+Morrison,0,"singer-songwriter, british, soul"
Colbie Caillat,23828050,1471126,efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9,https://www.last.fm/music/Colbie+Caillat,0,"female vocalists, pop, acoustic"
Janis Joplin,24598582,1460369,76c9a186-75bd-436a-85c0-823e3efddb7f,https://www.last.fm/music/Janis+Joplin,0,"classic rock, blues, female vocalists"
Grizzly Bear,56869118,1456546,59a7fbcb-ff74-494d-abd0-9c82359040c9,https://www.last.fm/music/Grizzly+Bear,0,"indie, experimental, folk"
Trey Songz,18099304,1455891,4d7304f6-7fe3-4959-9d98-01a5af84afe6,https://www.last.fm/music/Trey+Songz,0,"rnb, soul, male vocalists"
Imogen Heap,37733916,1452356,328d146c-79f1-4eb6-9e40-8ee5710c14e5,https://www.last.fm/music/Imogen+Heap,0,"female vocalists, indie, electronic"
Lorde,91349794,1451022,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,https://www.last.fm/music/Lorde,0,"pop, indie pop, electronic"
The Roots,40178412,1449291,a9667e1a-cc53-412e-ae6d-72e24b79cfa8,https://www.last.fm/music/The+Roots,0,"Hip-Hop, rap, hip hop"
Frank Ocean,119725450,1442664,e520459c-dff4-491d-a6e4-c97be35e0044,https://www.last.fm/music/Frank+Ocean,0,"rnb, soul, Hip-Hop"
Klaxons,32402189,1442144,63011a8d-0117-4f7e-9991-1ef1f337ff70,https://www.last.fm/music/Klaxons,0,"new rave, indie, electronic"
Demi Lovato,69368961,1441025,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,https://www.last.fm/music/Demi+Lovato,0,"pop, pop rock, female vocalists"
Sarah McLachlan,23010683,1438219,ce58d854-7430-4231-aa44-97f0144b3372,https://www.last.fm/music/Sarah+McLachlan,0,"female vocalists, singer-songwriter, pop"
Groove Armada,24971446,1433928,35723b60-732e-4bd8-957f-320b416e7b7f,https://www.last.fm/music/Groove+Armada,0,"electronic, chillout, House"
N*E*R*D,21831493,1429811,3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5,https://www.last.fm/music/N%2AE%2AR%2AD,0,"Hip-Hop, rap, seen live"
Creed,25998252,1429139,f4b5b380-abbb-4790-a96d-a5317416908e,https://www.last.fm/music/Creed,0,"rock, alternative rock, hard rock"
Duffy,21677079,1425007,da4f7583-bb31-49d2-9364-4bdf8bfb351c,https://www.last.fm/music/Duffy,0,"soul, female vocalists, british"
Matchbox Twenty,26587785,1423162,75af9d25-cf32-49c0-9192-60bd8e9784e6,https://www.last.fm/music/Matchbox+Twenty,0,"rock, alternative rock, alternative"
Yann Tiersen,77486270,1419575,12d432a3-feb0-49b1-a107-d20751880764,https://www.last.fm/music/Yann+Tiersen,0,"instrumental, Soundtrack, french"
Billie Holiday,30307261,1419265,d59c4cda-11d9-48db-8bfe-b557ee602aed,https://www.last.fm/music/Billie+Holiday,0,"jazz, blues, female vocalists"
Busta Rhymes,16264125,1415121,10a9ff92-9637-4498-afea-7044b2ab0dc0,https://www.last.fm/music/Busta+Rhymes,0,"Hip-Hop, rap, hip hop"
Beirut,80935073,1414251,989276c4-d2e8-4599-a2a0-c9ebeba73104,https://www.last.fm/music/Beirut,0,"folk, indie, indie folk"
A Tribe Called Quest,45540190,1414085,9689aa5a-4471-4fb4-9721-07cecda0fa9f,https://www.last.fm/music/A+Tribe+Called+Quest,0,"Hip-Hop, rap, hip hop"
Dave Matthews Band,47455752,1411498,07e748f1-075e-428d-85dc-ce3be434e906,https://www.last.fm/music/Dave+Matthews+Band,0,"rock, alternative, Jam"
Paul Simon,29775320,1411350,05517043-ff78-4988-9c22-88c68588ebb9,https://www.last.fm/music/Paul+Simon,0,"singer-songwriter, folk, classic rock"
Hall & Oates,18575088,1405977,debabff3-2559-46e5-862d-ef2a906d7010,https://www.last.fm/music/Hall+&+Oates,0,"80s, pop, soft rock"
P.O.D.,30002173,1403711,b3b81e34-2bfa-4d3c-be35-8a528f06fcd0,https://www.last.fm/music/P.O.D.,0,"Nu Metal, rapcore, rock"
Faithless,26199814,1403655,23d9d74d-c95e-46a6-be26-a6075c49747a,https://www.last.fm/music/Faithless,0,"electronic, trip-hop, dance"
George Harrison,23439536,1397285,42a8f507-8412-4611-854f-926571049fa0,https://www.last.fm/music/George+Harrison,0,"classic rock, rock, singer-songwriter"
Major Lazer,36826056,1392834,75be165a-ad83-4d12-bd28-f589a15c479f,https://www.last.fm/music/Major+Lazer,0,"seen live, dancehall, electronic"
Cage the Elephant,38849705,1391933,b41b38d4-ef3e-4f37-8c75-cfe9af999696,https://www.last.fm/music/Cage+the+Elephant,0,"indie rock, alternative, rock"
Common,25003190,1391383,c0a1179b-b14a-4d68-a3c1-1fdab16ed602,https://www.last.fm/music/Common,0,"Hip-Hop, rap, hip hop"
Pendulum,73401607,1388896,f2fc6ece-5615-4d2c-9cb3-8c5d51a839ea,https://www.last.fm/music/Pendulum,0,"Drum and bass, electronic, Drum n Bass"
