name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Dark Side of the Moon,American Soft,Chris Staples,2014-08-12,[],207000,40,0.714,0.444,2,-9.784,1,0.03,0.318,0.0162,0.0888,0.374,120.073,4
Dark Side of the Moon,American Soft,Chris Staples,2014-08-12,[],207000,40,0.714,0.444,2,-9.784,1,0.03,0.318,0.0162,0.0888,0.374,120.073,4
Wait! You'll Find a Better Way,The Heart Watches While the Brain Burns,Mike Doughty,2016-10-14,[],191579,27,0.761,0.604,7,-6.594,1,0.0261,0.187,0.0,0.0867,0.465,118.998,4
In A Trance,Spark,Hiromi,2016-04-01,"['contemporary jazz', 'japanese jazz', 'japanese jazz fusion', 'jazz fusion', 'modern jazz piano']",534813,16,0.323,0.694,7,-11.596,1,0.0338,0.165,0.856,0.0917,0.65,142.787,4
Face of Light,Pressure & Time,Rival Sons,2011-06-21,"['alternative roots rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",268640,34,0.308,0.595,8,-6.342,0,0.0362,0.109,0.00349,0.0711,0.518,150.463,4
Haiku,Seven Valleys,Greg Maroney,2007-01-01,"['classify', 'focus', 'neo-classical', 'new age', 'new age piano']",287493,14,0.298,0.134,3,-17.09,1,0.0377,0.995,0.898,0.106,0.0843,131.745,3
Watch You Sleeping - Instrumental,Watch You Sleeping,Blue Foundation,2016-08-12,"['dream pop', 'electronica']",186870,16,0.303,0.185,1,-21.522,0,0.0518,0.0817,0.877,0.114,0.039,65.402,4
Sailing to Nowhere,Broken Bells,Broken Bells,2010-03-01,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",226066,40,0.585,0.425,10,-8.174,0,0.0302,0.718,0.0581,0.254,0.143,125.928,3
Mongrel Heart,Broken Bells,Broken Bells,2010-03-01,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",263693,41,0.587,0.75,4,-5.629,0,0.0303,0.091,0.0501,0.152,0.772,146.963,4
Taking Care Of Myself,New In Town,John Mulaney,2012-01-31,"['comedy', 'comic']",144120,42,0.653,0.877,1,-6.327,0,0.9,0.751,0.0,0.664,0.528,110.28,3
You know who's a great lady?,The Top Part,John Mulaney,2009-03-24,"['comedy', 'comic']",60720,41,0.536,0.868,4,-8.972,1,0.941,0.904,0.0,0.966,0.6,69.004,4
Law and Order and Mr. Jerry Orbach,The Top Part,John Mulaney,2009-03-24,"['comedy', 'comic']",476986,43,0.563,0.789,9,-6.463,1,0.919,0.876,0.0,0.904,0.469,81.958,4
Ted and the 20 Person Plane,The Top Part,John Mulaney,2009-03-24,"['comedy', 'comic']",94306,41,0.603,0.696,2,-7.257,1,0.912,0.88,0.0,0.953,0.468,80.892,3
Chase Through the Subway,The Top Part,John Mulaney,2009-03-24,"['comedy', 'comic']",182000,42,0.528,0.863,11,-5.989,0,0.916,0.874,0.0,0.719,0.599,74.061,3
Blacking Out and Making Money,The Top Part,John Mulaney,2009-03-24,"['comedy', 'comic']",314400,45,0.576,0.863,4,-6.668,1,0.914,0.878,0.0,0.796,0.433,115.815,3
Blacking Out and Making Money,The Top Part,John Mulaney,2009-03-24,"['comedy', 'comic']",314400,45,0.576,0.863,4,-6.668,1,0.914,0.878,0.0,0.796,0.433,115.815,3
Dedication,Strange Bloom,Alice and Michi,2012-05-15,[],209613,4,0.417,0.331,7,-10.576,1,0.0279,0.558,0.635,0.112,0.133,84.768,4
Soft Stud,Mother of My Children,Black Belt Eagle Scout,2018-09-14,"['indie rock', 'portland indie']",368063,45,0.55,0.728,2,-7.091,1,0.0274,0.00389,0.431,0.117,0.335,124.095,4
Before the World Was Big,Before The World Was Big,Girlpool,2015-06-02,"['anti-folk', 'art pop', 'escape room', 'indie punk', 'indie rock']",141190,52,0.67,0.185,2,-8.377,1,0.0702,0.63,0.0,0.117,0.455,100.368,4
White Jeans,Forever & Ever,SALES,2018-07-19,['orlando indie'],228000,48,0.722,0.75,11,-11.747,1,0.0352,0.691,0.477,0.101,0.92,120.014,4
Cherry Picking,Before The World Was Big,Girlpool,2015-06-02,"['anti-folk', 'art pop', 'escape room', 'indie punk', 'indie rock']",215096,34,0.54,0.265,7,-11.07,1,0.0506,0.77,0.000304,0.11,0.173,101.483,4
When You Break,Agape,Bear's Den,2013-03-17,"['folk-pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and flutter', 'stomp and holler', 'uk americana']",287933,46,0.508,0.504,5,-10.922,0,0.0491,0.605,0.0025,0.139,0.169,141.004,4
Heroes (we could be),Forever,Alesso,2015-05-26,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",210013,73,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,4
Under Her Spell,The Dweller,The Hope Arsenal,2018-06-26,['indie anthem-folk'],290181,13,0.361,0.483,1,-8.735,0,0.0314,0.444,0.59,0.456,0.246,165.071,3
Painter Song,Come Away With Me,Norah Jones,2002-02-26,"['contemporary vocal jazz', 'neo mellow', 'vocal jazz']",162214,52,0.547,0.0579,9,-15.964,1,0.0416,0.838,1.46e-06,0.0976,0.371,79.633,4
Challenge,America,Clem Leek,2017-03-31,"['compositional ambient', 'focus', 'nu age']",175172,15,0.421,0.302,9,-20.55,0,0.0376,0.777,0.00858,0.105,0.552,179.961,5
Can We Stay Like This,I Don't Think I Can Do This Anymore,Moose Blood,2018-03-09,"['alternative emo', 'anthem emo', 'emo', 'kent indie', 'modern alternative rock']",224600,33,0.529,0.889,4,-4.756,1,0.0386,1.68e-05,8.8e-06,0.0576,0.341,110.074,4
1979,1979,Antoine Dufour,2016-07-18,['fingerstyle'],264461,38,0.672,0.646,3,-10.965,1,0.0333,0.113,0.793,0.0815,0.698,129.994,4
Not Naming Any Names,Dissolution,The Pineapple Thief,2018-08-31,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",125442,31,0.341,0.0143,4,-29.08,0,0.0924,0.95,0.00265,0.0849,0.242,176.473,3
London Thunder,What Went Down,Foals,2015-08-28,"['alternative dance', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",254426,54,0.489,0.357,6,-9.745,1,0.0259,0.641,0.333,0.0838,0.0388,92.009,4
London Thunder,What Went Down,Foals,2015-08-28,"['alternative dance', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",254426,54,0.489,0.357,6,-9.745,1,0.0259,0.641,0.333,0.0838,0.0388,92.009,4
Mr. Tambourine Man,Mr. Tambourine Man,The Byrds,1965-06-21,"['art rock', 'beatlesque', 'blues rock', 'brill building pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']",149466,66,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,4
Pillar of Salt,Dissolution,The Pineapple Thief,2018-08-31,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",85537,29,0.632,0.0668,0,-27.698,0,0.0391,0.918,0.237,0.116,0.243,128.022,4
All That You've Got,Dissolution,The Pineapple Thief,2018-08-31,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",206975,32,0.566,0.82,11,-10.497,0,0.0316,0.00112,0.109,0.0514,0.792,123.014,1
Threatening War,Dissolution,The Pineapple Thief,2018-08-31,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",397428,39,0.578,0.489,1,-13.022,0,0.0306,0.0413,0.0793,0.0933,0.266,141.007,4
Did You Really Say No,Did You Really Say No,Oren Lavie,2016,['israeli pop'],254240,17,0.477,0.411,6,-10.251,0,0.0248,0.706,0.0049,0.109,0.264,90.983,4
The Last Straw,Rockaholic,Warrant,2011-04-01,"['album rock', 'glam metal', 'hard rock', 'rock']",252280,21,0.445,0.939,6,-5.695,1,0.0572,0.00209,0.0,0.0637,0.568,179.964,4
Roll with the Changes,"You Can Tune a Piano, But You Can't Tuna Fish",REO Speedwagon,1978-03-16,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",335826,61,0.204,0.896,0,-5.931,1,0.049,0.00266,0.0,0.152,0.653,90.6,4
18 Til I Die - MTV Unplugged Version,MTV Unplugged,Bryan Adams,1997-01-01,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",210933,35,0.529,0.531,2,-9.375,1,0.0469,0.651,0.0,0.98,0.346,124.91,4
Bailamos,Enrique,Enrique Iglesias,1999-11-23,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",214066,55,0.627,0.888,9,-4.523,0,0.0388,0.0528,0.00237,0.136,0.591,99.905,4
Your Skull Is Red - Live,Woodstock Sessions Vol. 4,Team Sleep,2015-07-10,"['alternative metal', 'nu metal', 'sacramento indie']",342720,33,0.231,0.893,8,-7.38,0,0.188,0.00334,0.307,0.699,0.0398,137.841,4
Silas The Magic Car,No more stories Are told today I'm sorry They washed away No more stories The world is grey I'm tired Let's wash away,Mew,2009-08-17,"['danish alternative rock', 'danish rock', 'dream pop', 'melancholia']",240693,19,0.624,0.624,2,-7.911,1,0.0319,0.028,0.000638,0.125,0.428,122.04,4
Friend Hospital,You Know Who You Are,Nada Surf,2016-03-04,['power pop'],297514,19,0.575,0.758,1,-7.03,1,0.0286,0.0375,0.000133,0.118,0.471,118.018,4
"Stoned, Alone",Chrome Neon Jesus,Teenage Wrist,2018-03-09,"['american shoegaze', 'modern alternative rock', 'post-grunge']",189363,45,0.426,0.824,7,-3.698,1,0.0342,3.71e-05,0.0515,0.0477,0.521,82.021,4
American Graffiti,American Graffiti,Strawberry Girls,2015-11-27,['progressive post-hardcore'],257320,27,0.218,0.861,2,-7.074,1,0.0569,0.000371,0.755,0.141,0.214,164.987,4
Electioneering - Instrumental Version,MCP Performs Radiohead: OK Computer (Instrumental Version),Molotov Cocktail Piano,2017-05-19,['piano cover'],216243,1,0.627,0.151,0,-18.752,1,0.0357,0.952,0.927,0.147,0.31,77.987,4
Nara,This Is All Yours,alt-J,2014-09-22,['indie rock'],296057,48,0.511,0.519,11,-7.794,0,0.0408,0.426,0.588,0.121,0.0953,146.968,4
We Turn Red,The Getaway,Red Hot Chili Peppers,2016-06-17,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",200466,55,0.61,0.872,2,-5.428,0,0.0422,0.116,0.147,0.152,0.842,164.038,4
We Turn Red,The Getaway,Red Hot Chili Peppers,2016-06-17,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",200466,55,0.61,0.872,2,-5.428,0,0.0422,0.116,0.147,0.152,0.842,164.038,4
Hatsukoi - Original Karaoke,Hatsukoi / Oshaberi! Oshaberi!,Mayumi Kojima,2017-11-01,['shibuya-kei'],240066,1,0.522,0.575,2,-9.772,1,0.0443,0.0661,0.374,0.167,0.677,165.438,3
Hatsukoi - Original Karaoke,Hatsukoi / Oshaberi! Oshaberi!,Mayumi Kojima,2017-11-01,['shibuya-kei'],240066,1,0.522,0.575,2,-9.772,1,0.0443,0.0661,0.374,0.167,0.677,165.438,3
Hatsukoi - Original Karaoke,Hatsukoi / Oshaberi! Oshaberi!,Mayumi Kojima,2017-11-01,['shibuya-kei'],240066,1,0.522,0.575,2,-9.772,1,0.0443,0.0661,0.374,0.167,0.677,165.438,3
Hatsukoi - Original Karaoke,Hatsukoi / Oshaberi! Oshaberi!,Mayumi Kojima,2017-11-01,['shibuya-kei'],240066,1,0.522,0.575,2,-9.772,1,0.0443,0.0661,0.374,0.167,0.677,165.438,3
Follow the Map - Remastered,Hymn to the Immortal Wind (Anniversary Edition),MONO,2009-03-24,"['downtempo', 'instrumental post-rock', 'japanese post-rock', 'post-rock']",234306,29,0.252,0.19,4,-15.414,0,0.0345,0.978,0.896,0.0497,0.181,116.133,4
Follow the Map - Remastered,Hymn to the Immortal Wind (Anniversary Edition),MONO,2009-03-24,"['downtempo', 'instrumental post-rock', 'japanese post-rock', 'post-rock']",234306,29,0.252,0.19,4,-15.414,0,0.0345,0.978,0.896,0.0497,0.181,116.133,4
My Terracotta Heart,The Magic Whip,Blur,2015-04-24,"['alternative rock', 'britpop', 'dance rock', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",245026,42,0.806,0.633,9,-6.089,0,0.0314,0.434,0.000474,0.129,0.64,124.999,4
Weird Fishes / Arpeggi,Live from Beacon Theatre,Umphrey's McGee,2013-02-07,['jam band'],438880,38,0.294,0.625,11,-10.014,0,0.0366,0.44,0.281,0.611,0.329,157.493,4
Weird Fishes / Arpeggi,Live from Beacon Theatre,Umphrey's McGee,2013-02-07,['jam band'],438880,38,0.294,0.625,11,-10.014,0,0.0366,0.44,0.281,0.611,0.329,157.493,4
Weird Fishes / Arpeggi,Live from Beacon Theatre,Umphrey's McGee,2013-02-07,['jam band'],438880,38,0.294,0.625,11,-10.014,0,0.0366,0.44,0.281,0.611,0.329,157.493,4
Dreams of a Samurai,The Getaway,Red Hot Chili Peppers,2016-06-17,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",369040,52,0.387,0.674,0,-6.623,1,0.0597,0.0122,0.0129,0.102,0.277,139.751,5
Blues Intro - Live at C.W. Mitchell Pavillion,As/Is,John Mayer,2004-10-19,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",195933,32,0.545,0.872,5,-3.248,1,0.0684,0.0195,0.805,0.732,0.787,156.963,4
Alone Made of Ice,Kingdom of Coldness,Maldito,2016-02-12,[],332947,32,0.393,0.469,8,-8.723,0,0.043,0.693,0.0,0.166,0.0598,175.588,4
Atlanta,No. 4,Stone Temple Pilots,1999-10-08,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",318840,50,0.234,0.593,4,-7.806,0,0.0332,0.339,2.25e-05,0.212,0.175,159.976,3
All Along the Watchtower,John Wesley Harding,Bob Dylan,1967-12-27,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",151093,56,0.581,0.41,1,-12.617,0,0.0303,0.475,2.04e-05,0.0746,0.697,129.175,4
Space Lion,Window Shopping,Jack Prybylski,2006-04-27,['deep smooth jazz'],445213,25,0.292,0.241,3,-13.235,1,0.0343,0.802,0.418,0.109,0.0388,149.998,4
My Girl,The Temptations Sing Smokey,The Temptations,1965-03-22,"['classic soul', 'funk', 'memphis soul', 'motown', 'soul']",165000,80,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,4
Ghosting,O My Heart,Mother Mother,2008-09-23,"['indie pop', 'modern rock', 'rock', 'vancouver indie']",285986,57,0.606,0.618,11,-5.1,1,0.0258,0.325,0.0019,0.108,0.237,92.061,4
747 (We Ran Out Of Time),Isola,kent,1998-04-27,"['swedish alternative rock', 'swedish indie rock', 'swedish pop']",468666,16,0.529,0.653,1,-9.188,1,0.0271,5.08e-05,0.807,0.361,0.178,102.512,4
The Roadrunner Theme - Feat. Barbara Cameron,Different Hats,Doug Cameron,2008-02-18,[],146933,1,0.663,0.613,2,-9.328,1,0.0518,0.676,0.00021,0.0803,0.729,118.277,4
Hit the Road Jack,Zou bisou bisou,Various Artists,2018-04-27,[],119986,55,0.559,0.631,8,-11.184,0,0.229,0.628,0.0,0.336,0.929,173.172,4
I've Got a Woman,"Ray Charles (aka: Hallelujah, I Love Her So)",Ray Charles,1957-01-01,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",171466,67,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,4
Faraday Cage,Highspeeds,Elliot Moss,2015-04-28,[],222000,22,0.494,0.556,11,-9.899,0,0.0304,0.326,0.000889,0.179,0.251,135.881,4
Time Flies - Live,Octane Twisted,Porcupine Tree,2012-11-19,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",727373,34,0.209,0.477,5,-13.451,1,0.0296,0.02,0.0496,0.922,0.176,65.307,4
Feel So Low,Lightbulb Sun,Porcupine Tree,2000-03-01,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",322600,29,0.207,0.177,4,-14.553,1,0.0339,0.886,0.918,0.205,0.0541,70.175,4
Feel So Low,Lightbulb Sun,Porcupine Tree,2000-03-01,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",322600,29,0.207,0.177,4,-14.553,1,0.0339,0.886,0.918,0.205,0.0541,70.175,4
Tutti Frutti,Here's Little Richard (Deluxe Edition),Little Richard,1957-03,"['rock-and-roll', 'rockabilly', 'soul']",144226,65,0.555,0.658,5,-3.866,1,0.0541,0.793,0.0,0.118,0.937,184.835,4
"I Want To Love You - From ""The Magic Strings Of Frankie Presto: The Musical Companion""",I Want To Love You,Mat Kearney,2015-10-30,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",171626,10,0.591,0.896,11,-5.714,0,0.0353,0.124,0.000556,0.248,0.7,139.971,4
"I Want To Love You - From ""The Magic Strings Of Frankie Presto: The Musical Companion""",I Want To Love You,Mat Kearney,2015-10-30,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",171626,10,0.591,0.896,11,-5.714,0,0.0353,0.124,0.000556,0.248,0.7,139.971,4
Canyon Moon,Andrew McMahon In The Wilderness,Andrew McMahon in the Wilderness,2014-10-14,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'neo mellow', 'piano rock', 'pop rock', 'stomp and holler']",183354,40,0.594,0.853,8,-6.309,0,0.0339,0.0181,2.38e-05,0.14,0.835,124.018,4
Canyon Moon,Andrew McMahon In The Wilderness,Andrew McMahon in the Wilderness,2014-10-14,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'neo mellow', 'piano rock', 'pop rock', 'stomp and holler']",183354,40,0.594,0.853,8,-6.309,0,0.0339,0.0181,2.38e-05,0.14,0.835,124.018,4
Canyon Moon,Andrew McMahon In The Wilderness,Andrew McMahon in the Wilderness,2014-10-14,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'neo mellow', 'piano rock', 'pop rock', 'stomp and holler']",183354,40,0.594,0.853,8,-6.309,0,0.0339,0.0181,2.38e-05,0.14,0.835,124.018,4
The Crane Wife 3,The Crane Wife,The Decemberists,2006-01-01,"['anti-folk', 'baroque pop', 'canadian indie', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'stomp and holler']",258333,50,0.588,0.613,2,-9.656,1,0.0396,0.369,0.0422,0.107,0.185,119.536,4
Echo,Echo,Beauvois,2016-11-14,"['new french touch', 'vapor soul']",309394,48,0.633,0.196,7,-20.792,1,0.049,0.787,0.88,0.101,0.037,89.987,4
Every Breath You Take - Remastered 2003,Every Breath You Take The Classics,The Police,2003-01-01,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']",254333,36,0.818,0.456,1,-9.814,1,0.0348,0.527,0.00364,0.0811,0.716,117.389,4
Mr Spaceman,Mr Spaceman,Young Lions,2017-08-08,[],150374,16,0.363,0.368,0,-9.708,1,0.0405,0.824,3.09e-05,0.25,0.265,78.187,4
Mr. Spaceman,Fifth Dimension,The Byrds,1966-07-18,"['art rock', 'beatlesque', 'blues rock', 'brill building pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']",129506,46,0.583,0.708,7,-8.958,1,0.0356,0.268,0.0,0.271,0.927,107.87,4
Little Hell,Little Hell,City and Colour,2011-06-07,"['canadian folk', 'canadian indie']",281680,39,0.368,0.427,5,-10.185,1,0.0277,0.11,0.0,0.107,0.179,146.282,3
Hope for Now,Little Hell,City and Colour,2011-06-07,"['canadian folk', 'canadian indie']",291786,31,0.232,0.199,9,-10.018,0,0.0325,0.145,0.0,0.0727,0.0649,82.662,4
Make Believe,Little Hell,City and Colour,2011-06-07,"['canadian folk', 'canadian indie']",254626,23,0.542,0.185,11,-16.706,1,0.028,0.877,0.0,0.112,0.398,94.805,3
Weightless,Little Hell,City and Colour,2011-06-07,"['canadian folk', 'canadian indie']",212306,32,0.433,0.687,0,-7.335,1,0.045,0.00653,0.0,0.228,0.338,154.282,4
The Age of Worry,"Cover Sessions, Vol. 3",Boyce Avenue,2015-04-28,"['neo mellow', 'pop', 'pop rock', 'viral pop']",150177,37,0.543,0.327,1,-9.093,1,0.0251,0.775,0.0,0.108,0.458,67.376,4
Into the Night (feat. Chad Kroeger),Ultimate Santana,Santana,2007-09-25,"['blues rock', 'classic rock', 'mexican classic rock']",222440,60,0.595,0.844,7,-4.678,1,0.0331,0.0137,0.0,0.234,0.603,127.981,4
Sound & Color,Sound & Color,Alabama Shakes,2015-04-21,"['alabama indie', 'indie rock', 'modern blues rock', 'rock']",183293,59,0.548,0.412,2,-7.398,1,0.0736,0.852,0.611,0.0854,0.151,114.928,4
Sound & Color,Sound & Color,Alabama Shakes,2015-04-21,"['alabama indie', 'indie rock', 'modern blues rock', 'rock']",183293,59,0.548,0.412,2,-7.398,1,0.0736,0.852,0.611,0.0854,0.151,114.928,4
"Only Heart - Live in Philadelphia, PA & Hartford, CT","As/Is: Philadelphia, PA/Hartford, CT - 8/14-8/15/04",John Mayer,2004-08-31,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",366546,23,0.534,0.862,5,-7.489,1,0.042,0.0034,0.0061,0.956,0.651,123.675,4
"Only Heart - Live in Philadelphia, PA & Hartford, CT","As/Is: Philadelphia, PA/Hartford, CT - 8/14-8/15/04",John Mayer,2004-08-31,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",366546,23,0.534,0.862,5,-7.489,1,0.042,0.0034,0.0061,0.956,0.651,123.675,4
"Only Heart - Live in Philadelphia, PA & Hartford, CT","As/Is: Philadelphia, PA/Hartford, CT - 8/14-8/15/04",John Mayer,2004-08-31,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",366546,23,0.534,0.862,5,-7.489,1,0.042,0.0034,0.0061,0.956,0.651,123.675,4
"Only Heart - Live in Philadelphia, PA & Hartford, CT","As/Is: Philadelphia, PA/Hartford, CT - 8/14-8/15/04",John Mayer,2004-08-31,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",366546,23,0.534,0.862,5,-7.489,1,0.042,0.0034,0.0061,0.956,0.651,123.675,4
Fire Escape,Zombies On Broadway,Andrew McMahon in the Wilderness,2017-02-10,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'neo mellow', 'piano rock', 'pop rock', 'stomp and holler']",204840,53,0.583,0.862,4,-4.387,1,0.0575,0.0468,0.0,0.256,0.422,105.998,4
Lágrima,Romantic Guitar,Julian Bream,1970,['classical guitar'],123426,35,0.49,0.0211,4,-27.365,1,0.0586,0.991,0.923,0.1,0.468,65.339,3
The Diary of Jane - Single Version,Phobia (Clean Version),Breaking Benjamin,2006-01-01,"['alternative metal', 'nu metal', 'post-grunge']",200546,73,0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,4
