features_idx,not_features_idx,tracks,artists,Score,track_artist,song_writer
679,12234,1.0,1.0,2.0,Drop The World_Lil Wayne,Drop The World_Lil' Wayne
679,12235,1.0,1.0,2.0,Drop The World_Lil Wayne,Drop The World_Lil' Wayne
679,12236,1.0,1.0,2.0,Drop The World_Lil Wayne,Drop The World_Lil' Wayne
679,12237,1.0,1.0,2.0,Drop The World_Lil Wayne,Drop The World_Lil' Wayne
679,12238,1.0,1.0,2.0,Drop The World_Lil Wayne,Drop The World_Lil' Wayne
679,12239,1.0,1.0,2.0,Drop The World_Lil Wayne,Drop The World_Lil' Wayne
680,12252,1.0,1.0,2.0,Butterflies On Luci's Way_*shels,Butterflies (on Luci's Way)_*shels
718,12608,1.0,1.0,2.0,We Will Rock You - Remastered_Queen,We Will Rock You - Remastered 2011_Queen
718,12609,1.0,1.0,2.0,We Will Rock You - Remastered_Queen,We Will Rock You - Remastered 2011_Queen
727,12675,1.0,1.0,2.0,Forest Fires_Axel Flóvent,Forest Fires_Axel Flovent
727,12676,1.0,1.0,2.0,Forest Fires_Axel Flóvent,Forest Fires_Axel Flovent
727,12677,1.0,1.0,2.0,Forest Fires_Axel Flóvent,Forest Fires_Axel Flovent
734,12731,1.0,1.0,2.0,River Of Life_Pawel Blaszczak,River Of Life_Paweł Błaszczak
734,12732,1.0,1.0,2.0,River Of Life_Pawel Blaszczak,River Of Life_Paweł Błaszczak
734,12733,1.0,1.0,2.0,River Of Life_Pawel Blaszczak,River Of Life_Paweł Błaszczak
734,12734,1.0,1.0,2.0,River Of Life_Pawel Blaszczak,River Of Life_Paweł Błaszczak
735,12735,1.0,1.0,2.0,Mirror_Lil Wayne,Mirror_Lil' Wayne
735,12736,1.0,1.0,2.0,Mirror_Lil Wayne,Mirror_Lil' Wayne
735,12737,1.0,1.0,2.0,Mirror_Lil Wayne,Mirror_Lil' Wayne
735,12738,1.0,1.0,2.0,Mirror_Lil Wayne,Mirror_Lil' Wayne
735,12739,1.0,1.0,2.0,Mirror_Lil Wayne,Mirror_Lil' Wayne
735,12740,1.0,1.0,2.0,Mirror_Lil Wayne,Mirror_Lil' Wayne
741,12789,1.0,1.0,2.0,The Dike_Pawel Blaszczak,The Dike_Paweł Błaszczak
741,12790,1.0,1.0,2.0,The Dike_Pawel Blaszczak,The Dike_Paweł Błaszczak
741,12791,1.0,1.0,2.0,The Dike_Pawel Blaszczak,The Dike_Paweł Błaszczak
741,12792,1.0,1.0,2.0,The Dike_Pawel Blaszczak,The Dike_Paweł Błaszczak
744,12808,1.0,1.0,2.0,"Paint It, Black_Ramin Djawadi",Paint It Black_Ramin Djawadi
744,12809,1.0,1.0,2.0,"Paint It, Black_Ramin Djawadi",Paint It Black_Ramin Djawadi
749,12862,1.0,1.0,2.0,We Like To Party! (the Vengabus) - More Airplay_Vengaboys,We Like To Party! (the Vengabus) - Airplay_Vengaboys
749,12863,1.0,1.0,2.0,We Like To Party! (the Vengabus) - More Airplay_Vengaboys,We Like To Party! (the Vengabus) - Airplay_Vengaboys
750,12865,1.0,1.0,2.0,The Ketchup Song (aserejé) - Karaoke Version_Las Ketchup,The Ketchup Song (asereje) - Karaoke Version_Las Ketchup
762,13043,1.0,1.0,2.0,Une Annee Sans Lumiere_Arcade Fire,Une Année Sans Lumière_Arcade Fire
762,13044,1.0,1.0,2.0,Une Annee Sans Lumiere_Arcade Fire,Une Année Sans Lumière_Arcade Fire
767,13120,1.0,1.0,2.0,Við Spilum Endalaust_Sigur Rós,Vid Spilum Endalaust_Sigur Rós
767,13121,1.0,1.0,2.0,Við Spilum Endalaust_Sigur Rós,Vid Spilum Endalaust_Sigur Rós
771,13233,1.0,1.0,2.0,Don’t Run_Mr Little Jeans,Don’t Run_Mr. Little Jeans
771,13234,1.0,1.0,2.0,Don’t Run_Mr Little Jeans,Don’t Run_Mr. Little Jeans
776,13283,1.0,1.0,2.0,Saija_The Trees And The Wild,Saija_The Trees & The Wild
797,13954,1.0,1.0,2.0,Its Raining Somewhere Else_Toby Fox,It's Raining Somewhere Else_Toby Fox
798,13955,1.0,1.0,2.0,"Can You Really Call This A Hotel, I Didnt Receive A Mint On My Pillow Or Anything_Toby Fox","Can You Really Call This A Hotel, I Didn't Receive A Mint On My Pillow Or Anything_Toby Fox"
799,13956,1.0,1.0,2.0,Its Showtime!_Toby Fox,It's Showtime!_Toby Fox
803,13992,1.0,1.0,2.0,Anthems For A Seventeen Year-old Girl_Broken Social Scene,Anthems For A Seventeen Year Old Girl_Broken Social Scene
837,14708,1.0,1.0,2.0,The Lord Is Out Of Control - Nils Frahm Remix_Mogwai,The Lord Is Out Of Control (nils Frahm Remix)_Mogwai
842,14758,1.0,1.0,2.0,Untitled / Dark Divider_Stomacher,Untitled/dark Divider_Stomacher
845,14780,1.0,1.0,2.0,Neighborhood #2 (laika)_Arcade Fire,Neighborhood #2 (laïka)_Arcade Fire
846,14787,1.0,1.0,2.0,Before Your Very Eyes..._Atoms For Peace,Before Your Very Eyes…_Atoms For Peace
847,14946,1.0,1.0,2.0,Exogenesis: Symphony Pt. 1 (overture)_Muse,Exogenesis Symphony Part 1 (overture)_Muse
848,14901,1.0,1.0,2.0,Hate This And I'll Love You_Muse,Hate This & I'll Love You_Muse
861,15000,1.0,1.0,2.0,Night Approaches_Pawel Blaszczak,Night Approaches_Paweł Błaszczak
864,15005,1.0,1.0,2.0,Prepare For Battle!_Pawel Blaszczak,Prepare For Battle!_Paweł Błaszczak
864,15006,1.0,1.0,2.0,Prepare For Battle!_Pawel Blaszczak,Prepare For Battle!_Paweł Błaszczak
864,15007,1.0,1.0,2.0,Prepare For Battle!_Pawel Blaszczak,Prepare For Battle!_Paweł Błaszczak
865,15008,1.0,1.0,2.0,Evening In The Tavern_Pawel Blaszczak,Evening In The Tavern_Paweł Błaszczak
865,15009,1.0,1.0,2.0,Evening In The Tavern_Pawel Blaszczak,Evening In The Tavern_Paweł Błaszczak
870,15029,1.0,1.0,2.0,The Order_Pawel Blaszczak,The Order_Paweł Błaszczak
870,15030,1.0,1.0,2.0,The Order_Pawel Blaszczak,The Order_Paweł Błaszczak
870,15031,1.0,1.0,2.0,The Order_Pawel Blaszczak,The Order_Paweł Błaszczak
891,15074,1.0,1.0,2.0,Mighty_Pawel Blaszczak,Mighty_Paweł Błaszczak
891,15075,1.0,1.0,2.0,Mighty_Pawel Blaszczak,Mighty_Paweł Błaszczak
892,15076,1.0,1.0,2.0,Tavern At The End Of World_Pawel Blaszczak,Tavern At The End Of World_Paweł Błaszczak
892,15077,1.0,1.0,2.0,Tavern At The End Of World_Pawel Blaszczak,Tavern At The End Of World_Paweł Błaszczak
896,15084,1.0,1.0,2.0,Temerian Castle Theme_Pawel Blaszczak,Temerian Castle Theme_Paweł Błaszczak
896,15085,1.0,1.0,2.0,Temerian Castle Theme_Pawel Blaszczak,Temerian Castle Theme_Paweł Błaszczak
904,15102,1.0,1.0,2.0,Silver Sword_Pawel Blaszczak,Silver Sword_Paweł Błaszczak
904,15103,1.0,1.0,2.0,Silver Sword_Pawel Blaszczak,Silver Sword_Paweł Błaszczak
921,15132,1.0,1.0,2.0,Last Battle_Pawel Blaszczak,Last Battle_Paweł Błaszczak
921,15133,1.0,1.0,2.0,Last Battle_Pawel Blaszczak,Last Battle_Paweł Błaszczak
930,15170,1.0,1.0,2.0,Have You Ever Seen The Rain_Creedence Clearwater Revival,Have You Ever Seen The Rain?_Creedence Clearwater Revival
937,15190,1.0,1.0,2.0,Returning To The Fortress_Pawel Blaszczak,Returning To The Fortress_Paweł Błaszczak
937,15191,1.0,1.0,2.0,Returning To The Fortress_Pawel Blaszczak,Returning To The Fortress_Paweł Błaszczak
940,15196,1.0,1.0,2.0,I Can’t Seem To Make You Mine_The Clientele,(i Can't Seem To) Make You Mine_The Clientele
942,15198,1.0,1.0,2.0,When You're Drifting_Mojave 3,When You’re Drifting_Mojave 3
972,15324,1.0,1.0,2.0,My Mind Was A Fog... My Heart Became A Bomb_Hammock,My Mind Was A Fog… My Heart Became A Bomb_Hammock
972,15325,1.0,1.0,2.0,My Mind Was A Fog... My Heart Became A Bomb_Hammock,My Mind Was A Fog… My Heart Became A Bomb_Hammock
983,15400,1.0,1.0,2.0,"Eat That Up, Its Good For You_Two Door Cinema Club","Eat That Up, It's Good For You_Two Door Cinema Club"
985,15408,1.0,1.0,2.0,Claimed By The Sea - Plan Remix_French For Rabbits,Claimed By The Sea (plan Remix)_French For Rabbits
985,15409,1.0,1.0,2.0,Claimed By The Sea - Plan Remix_French For Rabbits,Claimed By The Sea (plan Remix)_French For Rabbits
994,15443,1.0,1.0,2.0,In My Head_Jason Derulo,In My Head_Jason Derülo
1003,15516,1.0,1.0,2.0,Childs Play (feat. Chance The Rapper)_Sza,Child's Play (feat. Chance The Rapper)_Sza
1009,15531,1.0,1.0,2.0,Get Good - Infinitefreefall Remix_St. South,Get Good (infinitefreefall Remix)_St. South
1015,15570,1.0,1.0,2.0,Reflections_Feynman,Reflection_Feynman
1018,15573,1.0,1.0,2.0,Nospheratu - Echospace Reduction_Pulshar,Nospheratu (echospace Reduction)_Pulshar
1020,15576,1.0,1.0,2.0,Café Del Mar - Michael Woods Remix_Energy 52,Cafe Del Mar - Michael Woods Remix_Energy 52
1034,15717,1.0,1.0,2.0,Say It (feat. Tove Lo) [illenium Remix]_Flume,Say It (feat. Tove Lo) (illenium Remix)_Flume
1034,15718,1.0,1.0,2.0,Say It (feat. Tove Lo) [illenium Remix]_Flume,Say It (feat. Tove Lo) (illenium Remix)_Flume
1034,15719,1.0,1.0,2.0,Say It (feat. Tove Lo) [illenium Remix]_Flume,Say It (feat. Tove Lo) (illenium Remix)_Flume
1038,15763,1.0,1.0,2.0,Runaway (feat. 3lau) - Xan Griffin Remix_Bright Lights,Runaway (feat. 3lau) (xan Griffin Remix)_Bright Lights
1041,16003,1.0,1.0,2.0,Atlas Hands - Thomas Jack Remix_Benjamin Francis Leftwich,Atlas Hands (thomas Jack Remix)_Benjamin Francis Leftwich
1042,16151,1.0,1.0,2.0,Assassin - Grand Omega Bosses Edit_Muse,Assassin (grand Omega Bosses Edit)_Muse
0,0,1.0,0.0,1.0,In Blue_Various Artists,In Blue_Declan Mckenna
0,1,1.0,0.0,1.0,In Blue_Various Artists,In Blue_Declan Mckenna
0,2,1.0,0.0,1.0,In Blue_Various Artists,In Blue_Declan Mckenna
1,176,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboys Not Final Mountain Root_Mai Yamane
1,177,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboys Not Final Mountain Root_Mai Yamane
1,178,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboys Not Final Mountain Root_Mai Yamane
1,14567,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14568,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14569,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14570,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14571,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14572,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14573,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14574,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14575,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14576,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
1,14577,1.0,0.0,1.0,See You Space Cowboys Not Final Mountain Root_Various Artists,See You Space Cowboy Not Final Mix Mountain Root_The Seatbelts
2,179,1.0,0.0,1.0,A Way Out_Gustaf Grefberg,A Way Out_Sam Hulick
2,180,1.0,0.0,1.0,A Way Out_Gustaf Grefberg,A Way Out_Sam Hulick
4,196,1.0,0.0,1.0,Ramona_Various Artists,Ramona_Beck
6,206,1.0,0.0,1.0,Rainbow Connection_Jeff Russo,Rainbow Connection_Dan Stevens
7,248,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,249,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,250,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,251,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,252,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,253,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,254,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,255,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,256,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,257,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,258,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,259,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,260,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,261,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,262,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,263,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,264,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,265,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,266,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,267,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,268,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,269,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,270,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,271,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,272,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,273,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,274,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,275,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,276,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,277,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,278,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,279,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,280,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,281,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,282,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,283,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,284,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
7,285,1.0,0.0,1.0,"You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","You Are Gone And I Am Here (frankie's Final Song) - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_John Pizzarelli"
